Nombre de la carpeta,Instrument,Stem,Posible archivo stem
MichaelKropf_AllGoodThings,violin,S02,MichaelKropf_AllGoodThings_STEM_02.wav
MidnightBlue_HuntingSeason,male singer,S01,MidnightBlue_HuntingSeason_STEM_01.wav
MidnightBlue_HuntingSeason,male singer,S02,MidnightBlue_HuntingSeason_STEM_02.wav
MidnightBlue_HuntingSeason,distorted electric guitar,S03,MidnightBlue_HuntingSeason_STEM_03.wav
MidnightBlue_HuntingSeason,distorted electric guitar,S04,MidnightBlue_HuntingSeason_STEM_04.wav
MidnightBlue_HuntingSeason,drum set,S05,MidnightBlue_HuntingSeason_STEM_05.wav
MidnightBlue_HuntingSeason,electric bass,S06,MidnightBlue_HuntingSeason_STEM_06.wav
MidnightBlue_HuntingSeason,distorted electric guitar,S07,MidnightBlue_HuntingSeason_STEM_07.wav
MidnightBlue_HuntingSeason,piano,S08,MidnightBlue_HuntingSeason_STEM_08.wav
MidnightBlue_StarsAreScreaming,distorted electric guitar,S01,MidnightBlue_StarsAreScreaming_STEM_01.wav
MidnightBlue_StarsAreScreaming,drum set,S02,MidnightBlue_StarsAreScreaming_STEM_02.wav
MidnightBlue_StarsAreScreaming,electric bass,S03,MidnightBlue_StarsAreScreaming_STEM_03.wav
MidnightBlue_StarsAreScreaming,distorted electric guitar,S04,MidnightBlue_StarsAreScreaming_STEM_04.wav
MidnightBlue_StarsAreScreaming,distorted electric guitar,S05,MidnightBlue_StarsAreScreaming_STEM_05.wav
MidnightBlue_StarsAreScreaming,male singer,S06,MidnightBlue_StarsAreScreaming_STEM_06.wav
MidnightBlue_StarsAreScreaming,male singer,S07,MidnightBlue_StarsAreScreaming_STEM_07.wav
MightyMightyBosstones_WheredYouGo,drum set,S01,MightyMightyBosstones_WheredYouGo_STEM_01.wav
MightyMightyBosstones_WheredYouGo,"['distorted electric guitar', 'clean electric guitar']",S02,MightyMightyBosstones_WheredYouGo_STEM_02.wav
MightyMightyBosstones_WheredYouGo,electric bass,S03,MightyMightyBosstones_WheredYouGo_STEM_03.wav
MightyMightyBosstones_WheredYouGo,Unlabeled,S04,MightyMightyBosstones_WheredYouGo_STEM_04.wav
MightyMightyBosstones_WheredYouGo,male singer,S05,MightyMightyBosstones_WheredYouGo_STEM_05.wav
MikeOldfield_Quicksilver,piano,S01,MikeOldfield_Quicksilver_STEM_01.wav
MikeOldfield_Quicksilver,synthesizer,S02,MikeOldfield_Quicksilver_STEM_02.wav
MikeOldfield_Quicksilver,clean electric guitar,S03,MikeOldfield_Quicksilver_STEM_03.wav
MikeOldfield_Quicksilver,synthesizer,S04,MikeOldfield_Quicksilver_STEM_04.wav
MikeOldfield_Quicksilver,synthesizer,S05,MikeOldfield_Quicksilver_STEM_05.wav
MikeOldfield_Quicksilver,drum machine,S06,MikeOldfield_Quicksilver_STEM_06.wav
MikeOldfield_Quicksilver,synthesizer,S07,MikeOldfield_Quicksilver_STEM_07.wav
MikeOldfield_Quicksilver,synthesizer,S08,MikeOldfield_Quicksilver_STEM_08.wav
MileyCyrus_7Things,drum set,S01,MileyCyrus_7Things_STEM_01.wav
MileyCyrus_7Things,"['acoustic guitar', 'distorted electric guitar']",S02,MileyCyrus_7Things_STEM_02.wav
MileyCyrus_7Things,electric bass,S03,MileyCyrus_7Things_STEM_03.wav
MileyCyrus_7Things,"['female singer', 'vocalists']",S04,MileyCyrus_7Things_STEM_04.wav
MileyCyrus_7Things,Unlabeled,S05,MileyCyrus_7Things_STEM_05.wav
MirandaCosgrove_HeadphonesOn,drum set,S01,MirandaCosgrove_HeadphonesOn_STEM_01.wav
MirandaCosgrove_HeadphonesOn,distorted electric guitar,S02,MirandaCosgrove_HeadphonesOn_STEM_02.wav
MirandaCosgrove_HeadphonesOn,electric bass,S03,MirandaCosgrove_HeadphonesOn_STEM_03.wav
MirandaCosgrove_HeadphonesOn,Unlabeled,S04,MirandaCosgrove_HeadphonesOn_STEM_04.wav
MirandaCosgrove_HeadphonesOn,female singer,S05,MirandaCosgrove_HeadphonesOn_STEM_05.wav
Misfits_AstroZombies,drum set,S01,Misfits_AstroZombies_STEM_01.wav
Misfits_AstroZombies,distorted electric guitar,S02,Misfits_AstroZombies_STEM_02.wav
Misfits_AstroZombies,electric bass,S03,Misfits_AstroZombies_STEM_03.wav
Misfits_AstroZombies,"['male singer', 'vocalists']",S04,Misfits_AstroZombies_STEM_04.wav
ModestMouse_FloatOn,drum set,S01,ModestMouse_FloatOn_STEM_01.wav
ModestMouse_FloatOn,electric bass,S02,ModestMouse_FloatOn_STEM_02.wav
ModestMouse_FloatOn,clean electric guitar,S03,ModestMouse_FloatOn_STEM_03.wav
ModestMouse_FloatOn,Unlabeled,S04,ModestMouse_FloatOn_STEM_04.wav
ModestMouse_FloatOn,"['male singer', 'vocalists']",S05,ModestMouse_FloatOn_STEM_05.wav
ModestMouse_FloatOn,crowd,S06,ModestMouse_FloatOn_STEM_06.wav
Mozart_BesterJungling,female singer,S01,Mozart_BesterJungling_STEM_01.wav
Mozart_BesterJungling,piano,S02,Mozart_BesterJungling_STEM_02.wav
Mozart_DiesBildnis,male singer,S01,Mozart_DiesBildnis_STEM_01.wav
Mozart_DiesBildnis,piano,S02,Mozart_DiesBildnis_STEM_02.wav
Muffs_KidsInAmerica,drum set,S01,Muffs_KidsInAmerica_STEM_01.wav
Muffs_KidsInAmerica,distorted electric guitar,S02,Muffs_KidsInAmerica_STEM_02.wav
Muffs_KidsInAmerica,electric bass,S03,Muffs_KidsInAmerica_STEM_03.wav
Muffs_KidsInAmerica,Unlabeled,S04,Muffs_KidsInAmerica_STEM_04.wav
Muffs_KidsInAmerica,female singer,S05,Muffs_KidsInAmerica_STEM_05.wav
Muffs_KidsInAmerica,crowd,S06,Muffs_KidsInAmerica_STEM_06.wav
Muse_Hysteria,drum set,S01,Muse_Hysteria_STEM_01.wav
Muse_Hysteria,distorted electric guitar,S02,Muse_Hysteria_STEM_02.wav
Muse_Hysteria,synthesizer,S03,Muse_Hysteria_STEM_03.wav
Muse_Hysteria,Unlabeled,S04,Muse_Hysteria_STEM_04.wav
Muse_Hysteria,male singer,S05,Muse_Hysteria_STEM_05.wav
MusicDelta_80sRock,drum set,S01,MusicDelta_80sRock_STEM_01.wav
MusicDelta_80sRock,electric bass,S02,MusicDelta_80sRock_STEM_02.wav
MusicDelta_80sRock,distorted electric guitar,S03,MusicDelta_80sRock_STEM_03.wav
MusicDelta_80sRock,male singer,S04,MusicDelta_80sRock_STEM_04.wav
MusicDelta_Beatles,drum set,S01,MusicDelta_Beatles_STEM_01.wav
MusicDelta_Beatles,electric bass,S02,MusicDelta_Beatles_STEM_02.wav
MusicDelta_Beatles,clean electric guitar,S03,MusicDelta_Beatles_STEM_03.wav
MusicDelta_Beatles,clean electric guitar,S04,MusicDelta_Beatles_STEM_04.wav
MusicDelta_Beatles,acoustic guitar,S05,MusicDelta_Beatles_STEM_05.wav
MusicDelta_Beatles,clean electric guitar,S06,MusicDelta_Beatles_STEM_06.wav
MusicDelta_Beatles,male singer,S07,MusicDelta_Beatles_STEM_07.wav
MusicDelta_Beatles,female singer,S08,MusicDelta_Beatles_STEM_08.wav
MusicDelta_BebopJazz,drum set,S01,MusicDelta_BebopJazz_STEM_01.wav
MusicDelta_BebopJazz,double bass,S02,MusicDelta_BebopJazz_STEM_02.wav
MusicDelta_BebopJazz,piano,S03,MusicDelta_BebopJazz_STEM_03.wav
MusicDelta_BebopJazz,tenor saxophone,S04,MusicDelta_BebopJazz_STEM_04.wav
MusicDelta_BebopJazz,trumpet,S05,MusicDelta_BebopJazz_STEM_05.wav
MusicDelta_Beethoven,violin section,S01,MusicDelta_Beethoven_STEM_01.wav
MusicDelta_Beethoven,violin section,S02,MusicDelta_Beethoven_STEM_02.wav
MusicDelta_Beethoven,viola,S03,MusicDelta_Beethoven_STEM_03.wav
MusicDelta_Beethoven,cello,S04,MusicDelta_Beethoven_STEM_04.wav
MusicDelta_Beethoven,double bass,S05,MusicDelta_Beethoven_STEM_05.wav
MusicDelta_Beethoven,flute,S06,MusicDelta_Beethoven_STEM_06.wav
MusicDelta_Beethoven,flute,S07,MusicDelta_Beethoven_STEM_07.wav
MusicDelta_Beethoven,clarinet,S08,MusicDelta_Beethoven_STEM_08.wav
MusicDelta_Beethoven,clarinet,S09,MusicDelta_Beethoven_STEM_09.wav
MusicDelta_Beethoven,oboe,S10,MusicDelta_Beethoven_STEM_10.wav
MusicDelta_Beethoven,oboe,S11,MusicDelta_Beethoven_STEM_11.wav
MusicDelta_Beethoven,bassoon,S12,MusicDelta_Beethoven_STEM_12.wav
MusicDelta_Beethoven,bassoon,S13,MusicDelta_Beethoven_STEM_13.wav
MusicDelta_Beethoven,trumpet,S14,MusicDelta_Beethoven_STEM_14.wav
MusicDelta_Beethoven,trumpet,S15,MusicDelta_Beethoven_STEM_15.wav
MusicDelta_Beethoven,french horn,S16,MusicDelta_Beethoven_STEM_16.wav
MusicDelta_Beethoven,french horn,S17,MusicDelta_Beethoven_STEM_17.wav
MusicDelta_Beethoven,timpani,S18,MusicDelta_Beethoven_STEM_18.wav
MusicDelta_Britpop,drum set,S01,MusicDelta_Britpop_STEM_01.wav
MusicDelta_Britpop,electric bass,S02,MusicDelta_Britpop_STEM_02.wav
MusicDelta_Britpop,distorted electric guitar,S03,MusicDelta_Britpop_STEM_03.wav
MusicDelta_Britpop,clean electric guitar,S04,MusicDelta_Britpop_STEM_04.wav
MusicDelta_Britpop,clean electric guitar,S05,MusicDelta_Britpop_STEM_05.wav
MusicDelta_Britpop,clean electric guitar,S06,MusicDelta_Britpop_STEM_06.wav
MusicDelta_Britpop,female singer,S07,MusicDelta_Britpop_STEM_07.wav
MusicDelta_Britpop,female singer,S08,MusicDelta_Britpop_STEM_08.wav
MusicDelta_ChineseChaoZhou,dizi,S01,MusicDelta_ChineseChaoZhou_STEM_01.wav
MusicDelta_ChineseChaoZhou,erhu,S02,MusicDelta_ChineseChaoZhou_STEM_02.wav
MusicDelta_ChineseChaoZhou,guzheng,S03,MusicDelta_ChineseChaoZhou_STEM_03.wav
MusicDelta_ChineseChaoZhou,yangqin,S04,MusicDelta_ChineseChaoZhou_STEM_04.wav
MusicDelta_ChineseDrama,dizi,S01,MusicDelta_ChineseDrama_STEM_01.wav
MusicDelta_ChineseDrama,erhu,S02,MusicDelta_ChineseDrama_STEM_02.wav
MusicDelta_ChineseDrama,guzheng,S03,MusicDelta_ChineseDrama_STEM_03.wav
MusicDelta_ChineseDrama,yangqin,S04,MusicDelta_ChineseDrama_STEM_04.wav
MusicDelta_ChineseDrama,zhongruan,S05,MusicDelta_ChineseDrama_STEM_05.wav
MusicDelta_ChineseHenan,dizi,S01,MusicDelta_ChineseHenan_STEM_01.wav
MusicDelta_ChineseHenan,erhu,S02,MusicDelta_ChineseHenan_STEM_02.wav
MusicDelta_ChineseHenan,guzheng,S03,MusicDelta_ChineseHenan_STEM_03.wav
MusicDelta_ChineseHenan,liuqin,S04,MusicDelta_ChineseHenan_STEM_04.wav
MusicDelta_ChineseHenan,yangqin,S05,MusicDelta_ChineseHenan_STEM_05.wav
MusicDelta_ChineseJiangNan,dizi,S01,MusicDelta_ChineseJiangNan_STEM_01.wav
MusicDelta_ChineseJiangNan,erhu,S02,MusicDelta_ChineseJiangNan_STEM_02.wav
MusicDelta_ChineseJiangNan,guzheng,S03,MusicDelta_ChineseJiangNan_STEM_03.wav
MusicDelta_ChineseJiangNan,yangqin,S04,MusicDelta_ChineseJiangNan_STEM_04.wav
MusicDelta_ChineseJiangNan,zhongruan,S05,MusicDelta_ChineseJiangNan_STEM_05.wav
MusicDelta_ChineseXinJing,erhu,S01,MusicDelta_ChineseXinJing_STEM_01.wav
MusicDelta_ChineseXinJing,gu,S02,MusicDelta_ChineseXinJing_STEM_02.wav
MusicDelta_ChineseXinJing,liuqin,S03,MusicDelta_ChineseXinJing_STEM_03.wav
MusicDelta_ChineseXinJing,yangqin,S04,MusicDelta_ChineseXinJing_STEM_04.wav
MusicDelta_ChineseXinJing,zhongruan,S05,MusicDelta_ChineseXinJing_STEM_05.wav
MusicDelta_ChineseYaoZu,dizi,S01,MusicDelta_ChineseYaoZu_STEM_01.wav
MusicDelta_ChineseYaoZu,erhu,S02,MusicDelta_ChineseYaoZu_STEM_02.wav
MusicDelta_ChineseYaoZu,guzheng,S03,MusicDelta_ChineseYaoZu_STEM_03.wav
MusicDelta_ChineseYaoZu,auxiliary percussion,S04,MusicDelta_ChineseYaoZu_STEM_04.wav
MusicDelta_ChineseYaoZu,yangqin,S05,MusicDelta_ChineseYaoZu_STEM_05.wav
MusicDelta_CoolJazz,double bass,S01,MusicDelta_CoolJazz_STEM_01.wav
MusicDelta_CoolJazz,drum set,S02,MusicDelta_CoolJazz_STEM_02.wav
MusicDelta_CoolJazz,piano,S03,MusicDelta_CoolJazz_STEM_03.wav
MusicDelta_CoolJazz,baritone saxophone,S04,MusicDelta_CoolJazz_STEM_04.wav
MusicDelta_CoolJazz,trumpet,S05,MusicDelta_CoolJazz_STEM_05.wav
MusicDelta_Country1,drum set,S01,MusicDelta_Country1_STEM_01.wav
MusicDelta_Country1,electric bass,S02,MusicDelta_Country1_STEM_02.wav
MusicDelta_Country1,acoustic guitar,S03,MusicDelta_Country1_STEM_03.wav
MusicDelta_Country1,acoustic guitar,S04,MusicDelta_Country1_STEM_04.wav
MusicDelta_Country1,male singer,S05,MusicDelta_Country1_STEM_05.wav
MusicDelta_Country2,drum set,S01,MusicDelta_Country2_STEM_01.wav
MusicDelta_Country2,electric bass,S02,MusicDelta_Country2_STEM_02.wav
MusicDelta_Country2,clean electric guitar,S03,MusicDelta_Country2_STEM_03.wav
MusicDelta_Country2,clean electric guitar,S04,MusicDelta_Country2_STEM_04.wav
MusicDelta_Country2,female singer,S05,MusicDelta_Country2_STEM_05.wav
MusicDelta_Disco,drum set,S01,MusicDelta_Disco_STEM_01.wav
MusicDelta_Disco,electric bass,S02,MusicDelta_Disco_STEM_02.wav
MusicDelta_Disco,clean electric guitar,S03,MusicDelta_Disco_STEM_03.wav
MusicDelta_Disco,male singer,S04,MusicDelta_Disco_STEM_04.wav
MusicDelta_FreeJazz,drum set,S01,MusicDelta_FreeJazz_STEM_01.wav
MusicDelta_FreeJazz,double bass,S02,MusicDelta_FreeJazz_STEM_02.wav
MusicDelta_FreeJazz,bass clarinet,S03,MusicDelta_FreeJazz_STEM_03.wav
MusicDelta_FunkJazz,drum set,S01,MusicDelta_FunkJazz_STEM_01.wav
MusicDelta_FunkJazz,electric bass,S02,MusicDelta_FunkJazz_STEM_02.wav
MusicDelta_FunkJazz,electric piano,S03,MusicDelta_FunkJazz_STEM_03.wav
MusicDelta_FunkJazz,alto saxophone,S04,MusicDelta_FunkJazz_STEM_04.wav
MusicDelta_FusionJazz,drum set,S01,MusicDelta_FusionJazz_STEM_01.wav
MusicDelta_FusionJazz,electric bass,S02,MusicDelta_FusionJazz_STEM_02.wav
MusicDelta_FusionJazz,electric piano,S03,MusicDelta_FusionJazz_STEM_03.wav
MusicDelta_FusionJazz,synthesizer,S04,MusicDelta_FusionJazz_STEM_04.wav
MusicDelta_FusionJazz,soprano saxophone,S05,MusicDelta_FusionJazz_STEM_05.wav
MusicDelta_FusionJazz,trumpet,S06,MusicDelta_FusionJazz_STEM_06.wav
MusicDelta_Gospel,drum set,S01,MusicDelta_Gospel_STEM_01.wav
MusicDelta_Gospel,electric bass,S02,MusicDelta_Gospel_STEM_02.wav
MusicDelta_Gospel,clean electric guitar,S03,MusicDelta_Gospel_STEM_03.wav
MusicDelta_Gospel,clean electric guitar,S04,MusicDelta_Gospel_STEM_04.wav
MusicDelta_Gospel,claps,S05,MusicDelta_Gospel_STEM_05.wav
MusicDelta_Gospel,female singer,S06,MusicDelta_Gospel_STEM_06.wav
MusicDelta_GriegTrolltog,violin section,S01,MusicDelta_GriegTrolltog_STEM_01.wav
MusicDelta_GriegTrolltog,violin section,S02,MusicDelta_GriegTrolltog_STEM_02.wav
MusicDelta_GriegTrolltog,viola section,S03,MusicDelta_GriegTrolltog_STEM_03.wav
MusicDelta_GriegTrolltog,cello,S04,MusicDelta_GriegTrolltog_STEM_04.wav
MusicDelta_GriegTrolltog,double bass,S05,MusicDelta_GriegTrolltog_STEM_05.wav
MusicDelta_GriegTrolltog,flute section,S06,MusicDelta_GriegTrolltog_STEM_06.wav
MusicDelta_GriegTrolltog,piccolo,S07,MusicDelta_GriegTrolltog_STEM_07.wav
MusicDelta_GriegTrolltog,piccolo,S08,MusicDelta_GriegTrolltog_STEM_08.wav
MusicDelta_GriegTrolltog,oboe,S09,MusicDelta_GriegTrolltog_STEM_09.wav
MusicDelta_GriegTrolltog,clarinet section,S10,MusicDelta_GriegTrolltog_STEM_10.wav
MusicDelta_GriegTrolltog,clarinet section,S11,MusicDelta_GriegTrolltog_STEM_11.wav
MusicDelta_GriegTrolltog,brass section,S12,MusicDelta_GriegTrolltog_STEM_12.wav
MusicDelta_GriegTrolltog,brass section,S13,MusicDelta_GriegTrolltog_STEM_13.wav
MusicDelta_GriegTrolltog,brass section,S14,MusicDelta_GriegTrolltog_STEM_14.wav
MusicDelta_GriegTrolltog,trumpet section,S15,MusicDelta_GriegTrolltog_STEM_15.wav
MusicDelta_GriegTrolltog,tuba,S16,MusicDelta_GriegTrolltog_STEM_16.wav
MusicDelta_GriegTrolltog,timpani,S17,MusicDelta_GriegTrolltog_STEM_17.wav
MusicDelta_GriegTrolltog,timpani,S18,MusicDelta_GriegTrolltog_STEM_18.wav
MusicDelta_GriegTrolltog,cymbal,S19,MusicDelta_GriegTrolltog_STEM_19.wav
MusicDelta_Grunge,drum set,S01,MusicDelta_Grunge_STEM_01.wav
MusicDelta_Grunge,electric bass,S02,MusicDelta_Grunge_STEM_02.wav
MusicDelta_Grunge,distorted electric guitar,S03,MusicDelta_Grunge_STEM_03.wav
MusicDelta_Grunge,distorted electric guitar,S04,MusicDelta_Grunge_STEM_04.wav
MusicDelta_Grunge,male singer,S05,MusicDelta_Grunge_STEM_05.wav
MusicDelta_Hendrix,drum set,S01,MusicDelta_Hendrix_STEM_01.wav
MusicDelta_Hendrix,electric bass,S02,MusicDelta_Hendrix_STEM_02.wav
MusicDelta_Hendrix,distorted electric guitar,S03,MusicDelta_Hendrix_STEM_03.wav
MusicDelta_Hendrix,male singer,S04,MusicDelta_Hendrix_STEM_04.wav
MusicDelta_InTheHalloftheMountainKing,violin section,S01,MusicDelta_InTheHalloftheMountainKing_STEM_01.wav
MusicDelta_InTheHalloftheMountainKing,violin section,S02,MusicDelta_InTheHalloftheMountainKing_STEM_02.wav
MusicDelta_InTheHalloftheMountainKing,viola,S03,MusicDelta_InTheHalloftheMountainKing_STEM_03.wav
MusicDelta_InTheHalloftheMountainKing,cello,S04,MusicDelta_InTheHalloftheMountainKing_STEM_04.wav
MusicDelta_InTheHalloftheMountainKing,double bass,S05,MusicDelta_InTheHalloftheMountainKing_STEM_05.wav
MusicDelta_InTheHalloftheMountainKing,piccolo,S06,MusicDelta_InTheHalloftheMountainKing_STEM_06.wav
MusicDelta_InTheHalloftheMountainKing,flute,S07,MusicDelta_InTheHalloftheMountainKing_STEM_07.wav
MusicDelta_InTheHalloftheMountainKing,bassoon,S08,MusicDelta_InTheHalloftheMountainKing_STEM_08.wav
MusicDelta_InTheHalloftheMountainKing,clarinet,S09,MusicDelta_InTheHalloftheMountainKing_STEM_09.wav
MusicDelta_InTheHalloftheMountainKing,oboe,S10,MusicDelta_InTheHalloftheMountainKing_STEM_10.wav
MusicDelta_InTheHalloftheMountainKing,french horn section,S11,MusicDelta_InTheHalloftheMountainKing_STEM_11.wav
MusicDelta_InTheHalloftheMountainKing,trombone,S12,MusicDelta_InTheHalloftheMountainKing_STEM_12.wav
MusicDelta_InTheHalloftheMountainKing,trumpet section,S13,MusicDelta_InTheHalloftheMountainKing_STEM_13.wav
MusicDelta_InTheHalloftheMountainKing,tuba,S14,MusicDelta_InTheHalloftheMountainKing_STEM_14.wav
MusicDelta_InTheHalloftheMountainKing,cymbal,S15,MusicDelta_InTheHalloftheMountainKing_STEM_15.wav
MusicDelta_InTheHalloftheMountainKing,toms,S16,MusicDelta_InTheHalloftheMountainKing_STEM_16.wav
MusicDelta_InTheHalloftheMountainKing,timpani,S17,MusicDelta_InTheHalloftheMountainKing_STEM_17.wav
MusicDelta_LatinJazz,electric bass,S01,MusicDelta_LatinJazz_STEM_01.wav
MusicDelta_LatinJazz,drum set,S02,MusicDelta_LatinJazz_STEM_02.wav
MusicDelta_LatinJazz,electric piano,S03,MusicDelta_LatinJazz_STEM_03.wav
MusicDelta_LatinJazz,flute,S04,MusicDelta_LatinJazz_STEM_04.wav
MusicDelta_LatinJazz,trumpet,S05,MusicDelta_LatinJazz_STEM_05.wav
MusicDelta_ModalJazz,drum set,S01,MusicDelta_ModalJazz_STEM_01.wav
MusicDelta_ModalJazz,double bass,S02,MusicDelta_ModalJazz_STEM_02.wav
MusicDelta_ModalJazz,piano,S03,MusicDelta_ModalJazz_STEM_03.wav
MusicDelta_ModalJazz,tenor saxophone,S04,MusicDelta_ModalJazz_STEM_04.wav
MusicDelta_ModalJazz,trumpet,S05,MusicDelta_ModalJazz_STEM_05.wav
MusicDelta_Pachelbel,violin,S01,MusicDelta_Pachelbel_STEM_01.wav
MusicDelta_Pachelbel,cello,S02,MusicDelta_Pachelbel_STEM_02.wav
MusicDelta_Pachelbel,viola,S03,MusicDelta_Pachelbel_STEM_03.wav
MusicDelta_Pachelbel,violin,S04,MusicDelta_Pachelbel_STEM_04.wav
MusicDelta_Punk,drum set,S01,MusicDelta_Punk_STEM_01.wav
MusicDelta_Punk,electric bass,S02,MusicDelta_Punk_STEM_02.wav
MusicDelta_Punk,distorted electric guitar,S03,MusicDelta_Punk_STEM_03.wav
MusicDelta_Punk,male singer,S04,MusicDelta_Punk_STEM_04.wav
MusicDelta_Reggae,drum set,S01,MusicDelta_Reggae_STEM_01.wav
MusicDelta_Reggae,electric bass,S02,MusicDelta_Reggae_STEM_02.wav
MusicDelta_Reggae,clean electric guitar,S03,MusicDelta_Reggae_STEM_03.wav
MusicDelta_Reggae,male singer,S04,MusicDelta_Reggae_STEM_04.wav
MusicDelta_Rockabilly,drum set,S01,MusicDelta_Rockabilly_STEM_01.wav
MusicDelta_Rockabilly,electric bass,S02,MusicDelta_Rockabilly_STEM_02.wav
MusicDelta_Rockabilly,distorted electric guitar,S03,MusicDelta_Rockabilly_STEM_03.wav
MusicDelta_Rockabilly,clean electric guitar,S04,MusicDelta_Rockabilly_STEM_04.wav
MusicDelta_Rockabilly,female singer,S05,MusicDelta_Rockabilly_STEM_05.wav
MusicDelta_Rock,drum set,S01,MusicDelta_Rock_STEM_01.wav
MusicDelta_Rock,electric bass,S02,MusicDelta_Rock_STEM_02.wav
MusicDelta_Rock,clean electric guitar,S03,MusicDelta_Rock_STEM_03.wav
MusicDelta_Rock,clean electric guitar,S04,MusicDelta_Rock_STEM_04.wav
MusicDelta_Rock,male singer,S05,MusicDelta_Rock_STEM_05.wav
MusicDelta_Shadows,electric bass,S01,MusicDelta_Shadows_STEM_01.wav
MusicDelta_Shadows,drum set,S02,MusicDelta_Shadows_STEM_02.wav
MusicDelta_Shadows,clean electric guitar,S03,MusicDelta_Shadows_STEM_03.wav
MusicDelta_Shadows,clean electric guitar,S04,MusicDelta_Shadows_STEM_04.wav
MusicDelta_SpeedMetal,drum set,S01,MusicDelta_SpeedMetal_STEM_01.wav
MusicDelta_SpeedMetal,electric bass,S02,MusicDelta_SpeedMetal_STEM_02.wav
MusicDelta_SpeedMetal,distorted electric guitar,S03,MusicDelta_SpeedMetal_STEM_03.wav
MusicDelta_SpeedMetal,distorted electric guitar,S04,MusicDelta_SpeedMetal_STEM_04.wav
MusicDelta_SwingJazz,double bass,S01,MusicDelta_SwingJazz_STEM_01.wav
MusicDelta_SwingJazz,drum set,S02,MusicDelta_SwingJazz_STEM_02.wav
MusicDelta_SwingJazz,piano,S03,MusicDelta_SwingJazz_STEM_03.wav
MusicDelta_SwingJazz,clarinet,S04,MusicDelta_SwingJazz_STEM_04.wav
MusicDelta_Vivaldi,double bass,S01,MusicDelta_Vivaldi_STEM_01.wav
MusicDelta_Vivaldi,viola section,S02,MusicDelta_Vivaldi_STEM_02.wav
MusicDelta_Vivaldi,cello,S03,MusicDelta_Vivaldi_STEM_03.wav
MusicDelta_Vivaldi,violin section,S04,MusicDelta_Vivaldi_STEM_04.wav
MusicDelta_Vivaldi,violin section,S05,MusicDelta_Vivaldi_STEM_05.wav
MusicDelta_Zeppelin,electric bass,S01,MusicDelta_Zeppelin_STEM_01.wav
MusicDelta_Zeppelin,drum set,S02,MusicDelta_Zeppelin_STEM_02.wav
MusicDelta_Zeppelin,distorted electric guitar,S03,MusicDelta_Zeppelin_STEM_03.wav
MusicDelta_Zeppelin,distorted electric guitar,S04,MusicDelta_Zeppelin_STEM_04.wav
MutualBenefit_NotForNothing,male singer,S01,MutualBenefit_NotForNothing_STEM_01.wav
MutualBenefit_NotForNothing,drum set,S02,MutualBenefit_NotForNothing_STEM_02.wav
MutualBenefit_NotForNothing,violin,S03,MutualBenefit_NotForNothing_STEM_03.wav
MutualBenefit_NotForNothing,acoustic guitar,S04,MutualBenefit_NotForNothing_STEM_04.wav
MutualBenefit_NotForNothing,electric bass,S05,MutualBenefit_NotForNothing_STEM_05.wav
MutualBenefit_NotForNothing,male singer,S06,MutualBenefit_NotForNothing_STEM_06.wav
MutualBenefit_NotForNothing,acoustic guitar,S07,MutualBenefit_NotForNothing_STEM_07.wav
MutualBenefit_NotForNothing,violin section,S08,MutualBenefit_NotForNothing_STEM_08.wav
MutualBenefit_NotForNothing,acoustic guitar,S09,MutualBenefit_NotForNothing_STEM_09.wav
MutualBenefit_NotForNothing,piano,S10,MutualBenefit_NotForNothing_STEM_10.wav
MutualBenefit_NotForNothing,violin section,S11,MutualBenefit_NotForNothing_STEM_11.wav
NightPanther_Fire,electric bass,S01,NightPanther_Fire_STEM_01.wav
NightPanther_Fire,vocalists,S02,NightPanther_Fire_STEM_02.wav
NightPanther_Fire,vocalists,S03,NightPanther_Fire_STEM_03.wav
NightPanther_Fire,drum machine,S04,NightPanther_Fire_STEM_04.wav
NightPanther_Fire,drum set,S05,NightPanther_Fire_STEM_05.wav
NightPanther_Fire,brass section,S06,NightPanther_Fire_STEM_06.wav
NightPanther_Fire,male singer,S07,NightPanther_Fire_STEM_07.wav
NightPanther_Fire,auxiliary percussion,S08,NightPanther_Fire_STEM_08.wav
NightPanther_Fire,string section,S09,NightPanther_Fire_STEM_09.wav
NightPanther_Fire,synthesizer,S10,NightPanther_Fire_STEM_10.wav
NightPanther_Fire,synthesizer,S11,NightPanther_Fire_STEM_11.wav
NightPanther_Fire,synthesizer,S12,NightPanther_Fire_STEM_12.wav
PatternIsMovement_SaveMe,electronic organ,S01,PatternIsMovement_SaveMe_STEM_01.wav
PatternIsMovement_SaveMe,electronic organ,S02,PatternIsMovement_SaveMe_STEM_02.wav
PatternIsMovement_SaveMe,electronic organ,S03,PatternIsMovement_SaveMe_STEM_03.wav
PatternIsMovement_SaveMe,male singer,S04,PatternIsMovement_SaveMe_STEM_04.wav
PatternIsMovement_SaveMe,electronic organ,S05,PatternIsMovement_SaveMe_STEM_05.wav
PatternIsMovement_SaveMe,drum set,S06,PatternIsMovement_SaveMe_STEM_06.wav
PatternIsMovement_SaveMe,male singer,S07,PatternIsMovement_SaveMe_STEM_07.wav
PatternIsMovement_SaveMe,electronic organ,S08,PatternIsMovement_SaveMe_STEM_08.wav
PatternIsMovement_SaveMe,electronic organ,S09,PatternIsMovement_SaveMe_STEM_09.wav
